Year,Player,Pos,Tm,G,PER, Salary ,MP,3P,2P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
2004,Marquis Daniels,SG,DAL,56,20.1,,18.6,0.2,3.4,1.1,2.6,2.1,0.9,0.2,0.8,0.9,8.5,Sharpshooter
2004,Luke Walton,PF,LAL,72,12.7,366931,10.1,0.2,0.7,0.4,1.8,1.6,0.4,0.1,0.6,1,2.4,Ignorance
2004,Chris Jefferies,SF,TOT,21,8.4,840360,9.3,0.8,0.5,0.6,1.4,0.3,0.2,0.3,0.9,1.7,4,Ignorance
2004,Jake Voskuhl,C,PHO,66,11.2,1500000,24.3,0,2.3,2,5.2,0.9,0.6,0.4,1.2,3.9,6.6,Rim Protector
2004,Tracy McGrady,SG,ORL,67,25.3,13279750,39.9,2.6,7.1,5.9,6,5.5,1.4,0.6,2.7,1.9,28,Superstar
2004,Lindsey Hunter,SG,DET,33,9,3000000,20,0.4,1.1,0.2,2,2.6,1.2,0.2,1,1.4,3.5,Sharpshooter
2004,Anthony Peeler,SG,SAC,75,11.8,1070000,18.5,0.9,1.2,0.7,2,1.6,0.7,0.1,1,1.4,5.7,Sharpshooter
2004,Luke Ridnour,PG,SEA,69,13.1,1424400,16.1,0.4,1.7,0.9,1.6,2.4,0.8,0.1,1.2,1.5,5.5,Sharpshooter
2004,Michael Bradley,C,TOT,16,4.1,1292040,6.1,0,0.4,0.1,1.4,0.1,0.2,0,0.4,0.9,0.9,Ignorance
2004,Darius Miles,SF,TOT,79,16.1,4130701,26.3,0.1,4.5,1.6,4.5,2.1,0.8,0.8,1.6,2.1,10.9,Rim Protector
2004,Antonio Daniels,PG,SEA,71,19.7,2200000,21.3,0.6,2,2.2,2,4.2,0.6,0.1,0.9,0.9,8,Sharpshooter
2004,Howard Eisley,PG,TOT,67,12.4,5843750,21.7,0.8,1.7,1.1,1.9,4.1,0.8,0.1,1.5,2,6.9,Playmaker
2004,Dahntay Jones,SG,MEM,20,2.5,1063680,7.7,0.1,0.7,0.3,1.2,0.6,0.3,0.3,0.6,1.2,1.8,Ignorance
2004,Jeff McInnis,SG,TOT,70,15.1,3300000,33.8,0.7,4.1,1.6,2.5,6.1,1,0.1,1.7,2.3,11.8,Playmaker
2004,Adonal Foyle,C,GSW,44,13,4400000,13,0,1.3,0.4,3.8,0.4,0.1,1,0.5,1.5,3.1,Post Scorer
2004,Ronald Dupree,SF,CHI,47,9.7,,19,0.1,2.3,1.4,3.6,1.2,0.7,0.4,1.1,2.9,6.2,Post Scorer
2004,John Salmons,SG,PHI,77,10.6,,20.8,0.6,1.4,0.9,2.5,1.7,0.8,0.2,1,1.6,5.8,Sharpshooter
2004,Tamar Slay,SG,NJN,22,7.8,563679,7.5,0.2,0.8,0.3,1.1,0.6,0.3,0,0.5,0.9,2.4,Ignorance
2004,Bonzi Wells,SG,TOT,72,13,7000000,26,0.3,4.7,1.9,3.6,1.9,1.3,0.3,2.2,2.7,12.3,Playmaker
2004,Linton Johnson,SF,CHI,41,9.6,366931,17.9,0.2,1.6,0.5,4.5,0.7,0.9,0.8,0.9,2.2,4.2,Post Scorer
2004,Desmond Penigar,PF,ORL,10,12.9,,8.9,0,1.4,0.4,2.4,0.3,0.2,0.2,0.6,1.4,3.2,Ignorance
2004,Scottie Pippen,SF,CHI,23,12.4,4917000,17.9,0.6,1.7,0.7,3,2.2,0.9,0.4,1.3,1.7,5.9,Sharpshooter
2004,Nene Hilario,PF,DEN,77,14.8,,32.5,0,4.3,3.1,6.5,2.2,1.5,0.5,2.4,3.6,11.8,All Star Post Scorer
2004,Gary Trent,C,MIN,68,12.9,938679,15.1,0,2.3,1,3.2,0.7,0.2,0.3,0.8,1.9,5.6,Post Scorer
2004,Shane Heal,PG,SAS,6,5.3,75615,12,0.7,0.5,0.7,0.7,0.8,0.2,0,0.8,0.3,3.7,Ignorance
2004,Brian Cardinal,PF,GSW,76,19.4,663679,21.5,0.7,2.2,3.1,4.2,1.4,0.9,0.3,1.1,2.7,9.6,Playmaker
2004,Andrew DeClercq,C,ORL,71,10.6,2500000,17.1,0,1.3,0.6,4.5,0.6,0.7,0.5,0.8,3.1,3.2,Post Scorer
2004,Keith McLeod,PG,MIN,33,8.1,366931,11.8,0,0.8,1,1,1.8,0.5,0,0.9,1.2,2.7,Ignorance
2004,Michael Curry,SF,TOR,70,3.6,2800000,17.6,0,1,0.7,1.2,0.8,0.3,0.1,0.7,2.2,2.9,Post Scorer
2004,Ronald Murray,PG,SEA,82,15.4,563679,24.6,0.8,3.9,2,2.5,2.5,1,0.3,1.8,1.9,12.4,Playmaker
2004,T.J. Ford,PG,MIL,55,12.1,2002680,26.8,0.1,2.7,1.5,3.2,6.5,1.1,0.1,2.5,2.2,7.1,Playmaker
2004,Malik Rose,PF,SAS,67,15,4916250,18.7,0,2.6,2.7,4.8,1,0.5,0.4,1.7,2.4,7.9,Rim Protector
2004,Rick Brunson,PG,TOT,40,13.1,813679,10.3,0.3,0.7,0.7,0.9,2.1,0.6,0.1,0.8,1.1,3,Ignorance
2004,J.R. Bremer,PG,TOT,36,6.2,563679,12.3,0.5,0.7,0.4,1,1.4,0.5,0.1,0.7,0.9,3.3,Ignorance
2004,Bo Outlaw,PF,MEM,82,13.1,6585000,19.6,0,1.9,0.7,4.2,1.1,0.9,0.9,0.8,2.1,4.6,Post Scorer
2004,Devin Brown,SG,SAS,58,13.1,563679,10.8,0.1,1.4,1,2.2,0.6,0.3,0.1,0.7,1.1,4,Ignorance
2004,Mehmet Okur,PF,DET,71,18.3,1100000,22.3,0.3,3.3,2.3,5.9,1,0.5,0.9,1.4,1.9,9.6,Rim Protector
2004,Austin Croshere,PF,IND,77,14.4,7610000,13.6,0.7,0.8,1.2,3.2,0.7,0.3,0.2,0.7,1.3,5,Sharpshooter
2004,Rodney Buford,SF,SAC,22,6.2,145686,6.4,0,0.9,0.1,0.7,0.3,0.3,0,0.2,0.4,1.9,Ignorance
2004,Wang Zhizhi,C,TOT,16,11.5,530943,7.1,0.3,0.8,0.6,1.1,0.1,0.2,0.3,0.4,0.8,2.9,Ignorance
2004,Ansu Sesay,SF,SEA,57,13,688679,10.2,0.1,1.3,0.6,1.6,0.3,0.3,0.4,0.4,1.2,3.5,Ignorance
2004,Dan Gadzuric,C,MIL,75,17,563679,16.8,0,2.4,0.8,4.6,0.4,0.7,1.4,0.6,2.5,5.7,Rim Protector
2004,Torraye Braggs,PF,TOT,15,9.5,53697,10.3,0,1.1,0.5,2.6,0.5,0.3,0.1,0.9,1.9,2.7,Post Scorer
2004,Tracy Murray,SF,POR,7,2.4,143537,5,0.3,0.1,0,0.7,0.1,0.1,0,0.3,0.4,1.1,Ignorance
2004,Jamison Brewer,PG,IND,13,6.6,638679,12.3,0.4,0.6,0.1,0.8,1.3,0.5,0,0.8,0.7,2.5,Ignorance
2004,James Jones,SF,IND,6,4.9,366931,4.3,0.2,0.2,0.3,0.3,0,0.2,0,0,0.2,1.2,Ignorance
2004,Shandon Anderson,SG,NYK,80,10.1,6700000,24.7,0.5,2.5,1.5,2.8,1.5,0.9,0.2,1.5,2.3,7.9,Playmaker
2004,Mitchell Butler,SG,WAS,41,9.3,876179,13.5,0.3,1,0.4,1.7,0.8,0.5,0.1,0.6,1.3,3.3,Ignorance
2004,Theron Smith,SF,MEM,20,8.4,366931,8.9,0.3,0.5,0.3,2.1,0.4,0.3,0.3,0.7,0.9,2.2,Ignorance
2004,Jalen Rose,PG,TOT,66,12.4,13279750,37.8,1,4.8,2.8,4,5,0.8,0.3,3.2,2.8,15.5,All Star Playmaker
2004,Daniel Santiago,C,MIL,54,11.2,1200000,13.1,0,1.4,1.1,2.4,0.4,0.4,0.4,0.6,1.8,4,Post Scorer
2004,Tom Gugliotta,PF,TOT,55,9.1,11670000,14.9,0,1.3,0.4,3.4,1.1,0.6,0.2,0.7,1.5,2.9,Post Scorer
2004,Jason Terry,PG,ATL,81,16.2,8333333,37.3,1.8,4.4,2.7,4.1,5.4,1.5,0.2,2.8,2.4,16.8,All Star Playmaker
2004,Erick Strickland,PG,MIL,43,14,1500000,13.3,0.7,1.2,1,1.7,2.1,0.6,0,1.3,1.5,5.4,Sharpshooter
2004,Samaki Walker,PF,MIA,33,10.4,1700000,12.7,0,1.2,0.9,3.4,0.2,0.3,0.3,0.5,1.6,3.2,Post Scorer
2004,Jon Barry,SG,DEN,57,14.6,3000000,19.3,0.9,1.2,1.1,2.2,2.6,1,0.1,0.9,1.2,6.2,Sharpshooter
2004,Ben Wallace,C,DET,81,17.3,5500000,37.7,0,3.9,1.8,12.4,1.7,1.8,3,1.5,2,9.5,All Star Big Man
2004,Lee Nailon,PF,TOT,57,13.2,,13.7,0,2.6,0.8,2.5,0.7,0.3,0.1,0.8,1.6,6,Post Scorer
2004,Corey Maggette,SF,LAC,73,20.1,,36,1,5.2,7.2,5.9,3.1,0.9,0.2,2.8,3,20.7,Superstar
2004,Elton Brand,PF,LAC,69,23.2,,38.7,0,7,6,10.3,3.3,0.9,2.2,2.8,3.3,20,All Star Big Man
2004,Donyell Marshall,PF,TOT,82,18.9,4605196,36.4,1.6,4.1,1.6,9.9,1.5,1.1,1.5,1.4,3,14.7,All Star Sharpshooter
2004,Maurice Taylor,PF,HOU,75,13.6,7800000,27.7,0,4.9,1.7,5.1,1.4,0.6,0.6,2,3.4,11.5,Rim Protector
2004,Doug Overton,PG,TOT,61,7.5,104390,16.9,0,1.6,0.4,1.4,2.3,0.4,0,1,1.5,3.7,Post Scorer
2004,Melvin Ely,PF,LAC,42,11.1,,12.1,0,1.6,0.6,2.4,0.5,0.2,0.4,0.5,1.6,3.7,Post Scorer
2004,Darius Songaila,PF,SAC,73,14.6,366931,13.4,0,1.8,1,3.1,0.7,0.6,0.2,0.6,1.7,4.6,Post Scorer
2004,Jamaal Tinsley,PG,IND,52,16.4,861600,26.5,1.5,1.5,0.9,2.6,5.8,1.6,0.3,2.1,2.5,8.3,All Star Sharpshooter
2004,Richard Jefferson,SF,NJN,82,18.1,1586280,38.2,0.6,6.2,4.4,5.7,3.8,1.1,0.3,2.4,2.7,18.5,All Star Post Scorer
2004,Bruce Bowen,SF,SAS,82,8.2,3650000,32,0.9,1.6,0.8,3.1,1.4,1,0.4,1.1,2,6.9,Sharpshooter
2004,Rodney Rogers,PF,NJN,69,14.2,3075600,20.4,0.7,2.3,1.1,4.4,2,0.9,0.4,1.4,2.7,7.8,Playmaker
2004,Juan Dixon,SG,WAS,71,13.5,1260360,20.8,0.8,2.6,1.6,2.1,1.9,1.2,0.1,1.5,1.6,9.4,Playmaker
2004,John Wallace,SF,MIA,37,11.6,813679,9.9,0.1,1.5,0.8,1.6,0.4,0.1,0.2,0.6,1,4.3,Ignorance
2004,Troy Murphy,PF,GSW,28,16.8,1506960,21.8,0.2,3.6,2.1,6.2,0.7,0.4,0.6,1.2,2.1,10,Rim Protector
2004,Stanislav Medvedenko,PF,LAL,68,13.6,1540000,21.2,0,3.5,1.3,5,0.8,0.6,0.3,0.9,2.8,8.3,Rim Protector
2004,Robert Archibald,C,TOT,32,5.6,563679,8,0,0.3,0.4,1.6,0.4,0.4,0.1,0.3,1.6,1,Ignorance
2004,Sean Lampley,SF,GSW,10,21.6,89364,6.3,0,1.3,0.8,1.1,0.2,0,0.1,0.3,0.2,3.4,Ignorance
2004,Zach Randolph,PF,POR,81,19.6,1172160,37.9,0,8.2,3.7,10.5,2,0.8,0.5,3,2.8,20.1,All Star Post Scorer
2004,Quincy Lewis,SF,MIN,14,4.1,202341,4.6,0.1,0.4,0,0.5,0.1,0.1,0.1,0.2,0.7,1.1,Ignorance
2004,Danny Fortson,C,DAL,56,15.9,,11.2,0,1.3,1.3,4.5,0.2,0.2,0.2,0.7,2.6,3.9,Post Scorer
2004,Cuttino Mobley,SG,HOU,80,14.1,5394125,40.4,2.1,3.7,2.2,4.5,3.2,1.3,0.4,2.3,2.2,15.8,All Star Sharpshooter
2004,Keyon Dooling,PG,LAC,58,10,,19.6,0.1,2.2,1.3,1.4,2.2,0.8,0.1,1.1,1.9,6.2,Sharpshooter
2004,Zaza Pachulia,C,ORL,59,10.8,366931,11.3,0,1.2,1,2.9,0.2,0.4,0.2,0.6,1.5,3.3,Post Scorer
2004,Brian Grant,C,MIA,76,12.1,12130648,30.3,0,3.8,1.1,6.9,0.9,0.7,0.5,1.1,3.3,8.7,Rim Protector
2004,LeBron James,SG,CLE,79,18.3,4018920,39.5,0.8,7.1,4.4,5.5,5.9,1.6,0.7,3.5,1.9,20.9,Superstar
2004,Michael Stewart,C,TOT,25,4.2,4480000,5.9,0,0.2,0.1,1.2,0,0.1,0.4,0.1,1.4,0.5,Ignorance
2004,Brian Skinner,C,MIL,56,14.4,1500000,28.2,0,4.6,1.4,7.3,0.9,0.5,1.1,1.4,2.9,10.5,Rim Protector
2004,Kevin Garnett,PF,MIN,82,29.4,28000000,39.4,0.1,9.7,4.5,13.9,5,1.5,2.2,2.6,2.5,24.2,All Star Big Man
2004,Tony Parker,PG,SAS,75,15.7,856200,34.4,0.8,4.8,2.5,3.2,5.5,0.8,0.1,2.4,2,14.7,All Star Playmaker
2004,DeSagana Diop,C,CLE,56,10.4,2118840,13,0,1,0.2,3.6,0.6,0.5,0.9,0.5,2.1,2.3,Post Scorer
2004,Steve Smith,SG,NOH,71,11.8,1070000,13.1,0.6,1.1,1.1,1.1,0.8,0.2,0.1,0.6,1.3,5,Ignorance
2004,Ime Udoka,SF,LAL,4,6.7,,7,0,0.8,0.5,1.3,0.5,0.5,0.3,0.8,0.8,2,Ignorance
2004,Paul Pierce,SG,BOS,80,19.4,11326219,38.7,1.4,6.1,6.5,6.5,5.1,1.6,0.7,3.8,2.9,23,Superstar
2004,Anthony Johnson,PG,IND,73,11.6,813679,21.9,0.6,1.7,1,1.8,2.8,0.9,0.1,1,1.9,6.2,Sharpshooter
2004,Chris Wilcox,C,LAC,65,15.3,,20.6,0,3.5,1.6,4.7,0.8,0.4,0.3,1.2,2.8,8.6,Rim Protector
2004,Earl Boykins,SG,DEN,82,16.2,2500000,22.5,0.7,3.2,1.7,1.7,3.6,0.6,0,1.2,1,10.2,Sharpshooter
2004,Othella Harrington,PF,NYK,56,9,2925000,15.6,0,1.8,1,3.2,0.5,0.2,0.3,1.2,2.4,4.6,Post Scorer
2004,Lorenzen Wright,C,MEM,65,14,6600000,25.8,0,4,1.5,6.8,1.1,0.7,0.9,1.2,3,9.4,Rim Protector
2004,Ricky Davis,SF,TOT,79,16.1,5000600,31.3,0.7,5,2.5,4.5,3.3,1.2,0.3,2.4,2.2,14.4,All Star Post Scorer
2004,Stromile Swift,PF,MEM,77,19.2,4592418,19.8,0,3.5,2.5,4.9,0.5,0.7,1.5,1.1,2.4,9.4,Rim Protector
2004,Maciej Lampe,C,PHO,21,12.2,829000,10.7,0,2,0.5,2.1,0.4,0.1,0.1,0.7,1.3,4.6,Ignorance
2004,Malik Allen,PF,MIA,45,10.5,1510000,13.7,0,1.8,0.6,2.6,0.4,0.3,0.6,0.6,1.8,4.2,Post Scorer
2004,Anthony Goldwire,PG,TOT,11,8.8,,7.7,0.2,0.5,0.1,0.6,1,0.5,0,0.3,0.5,1.5,Ignorance
2004,Tyson Chandler,PF,CHI,35,14.2,3804360,22.3,0,1.9,2.3,7.7,0.7,0.5,1.2,1.1,2.5,6.1,Rim Protector
2004,Scott Padgett,PF,HOU,58,15.6,688679,9.4,0.5,0.8,0.4,2.4,0.4,0.2,0.2,0.4,1.3,3.4,Ignorance
2004,Lamar Odom,PF,MIA,80,18.5,9963596,37.5,0.8,5.3,4.3,9.7,4.1,1.1,0.9,3,3.4,17.1,All Star Post Scorer
2004,Jamal Sampson,C,LAL,10,15,563679,13,0,1.1,0.7,5.2,0.7,0.2,0.4,0.6,1.6,2.9,Post Scorer
2004,Josh Davis,PF,ATL,4,2.1,,5.8,0,0.5,0.3,1.3,0,0,0,0.5,0.8,1.3,Ignorance
2004,Kwame Brown,PF,WAS,74,15.7,4252080,30.3,0,3.9,3.1,7.4,1.5,0.9,0.7,1.9,1.9,10.9,All Star Post Scorer
2004,Carlos Boozer,PF,CLE,75,20.8,563679,34.6,0,6.3,2.9,11.4,2,1,0.7,1.8,2.7,15.5,All Star Post Scorer
2004,Devean George,SF,LAL,82,11.5,4546000,23.8,0.8,2,0.9,4,1.4,1,0.5,1.1,2.3,7.4,Sharpshooter
2004,Ruben Boumtje-Boumtje,C,POR,9,3.4,663679,2.9,0,0.1,0.2,0.1,0.1,0,0.1,0,0.2,0.4,Ignorance
2004,Glenn Robinson,SF,PHI,42,15,,31.8,0.8,5.7,2.7,4.5,1.4,1,0.2,2.5,2.3,16.6,All Star Post Scorer
2004,Kendrick Perkins,C,BOS,10,22.8,814320,3.5,0,0.8,0.6,1.4,0.3,0,0.2,0.5,0.6,2.2,Ignorance
2004,Greg Ostertag,C,UTA,78,14.3,8666666,27.6,0,2.7,1.4,7.4,1.6,0.4,1.8,1.3,2.9,6.8,Rim Protector
2004,Vitaly Potapenko,C,SEA,65,11.2,5715000,21.8,0,3.1,0.9,4.4,0.8,0.3,0.4,1.2,2.5,7.1,Post Scorer
2004,Baron Davis,PG,NOH,67,20.7,10960000,40.1,2.8,5.5,3.5,4.3,7.5,2.4,0.4,3.2,2.7,22.9,All Star Playmaker
2004,Jason Hart,PG,SAS,53,12.3,638679,12.5,0,1.3,0.6,1.5,1.5,0.5,0.1,0.5,1.1,3.3,Ignorance
2004,Chauncey Billups,PG,DET,78,18.6,5000600,35.4,1.7,3.4,5.2,3.5,5.7,1.1,0.1,2.4,2.3,16.9,All Star Playmaker
2004,Trenton Hassell,SG,MIN,81,8.2,638679,28,0,2.1,0.6,3.2,1.6,0.4,0.7,0.6,2.5,5,Post Scorer
2004,Sam Cassell,PG,MIN,81,22.8,5062500,35,0.9,6.7,3.6,3.3,7.3,1.3,0.2,2.7,3,19.8,All Star Playmaker
2004,Hedo Turkoglu,SF,SAS,80,14.1,1995611,25.9,1.3,2,1.4,4.5,1.9,1,0.4,1.2,2.1,9.2,All Star Sharpshooter
2004,Stephen Jackson,SF,ATL,80,16.1,1000000,36.8,1.8,4.9,2.9,4.6,3.1,1.8,0.3,2.8,2.7,18.1,All Star Sharpshooter
2004,Kenny Anderson,PG,IND,44,11.1,1070000,20.6,0,2.5,0.8,1.8,2.8,0.6,0.1,1.1,1.7,6,Sharpshooter
2004,Tim Duncan,PF,SAS,69,27.1,12676125,36.6,0,8.6,5.1,12.4,3.1,0.9,2.7,2.7,2.4,22.3,All Star Big Man
2004,Bimbo Coles,PG,MIA,22,1.8,1070000,7.7,0,0.5,0.2,0.5,0.7,0.1,0,0.4,1.2,1.3,Ignorance
2004,Dan Langhi,SF,TOT,6,1.8,530943,6.2,0.2,0.7,0.3,0.7,0,0,0,0.3,1.2,2.2,Ignorance
2004,Richie Frahm,SF,SEA,54,15.7,366931,8.7,0.6,0.5,0.4,1,0.4,0.3,0.1,0.1,0.9,3.4,Ignorance
2004,Mark Blount,C,BOS,82,16,944922,29.3,0,4.2,1.9,7.2,0.9,1,1.3,1.8,3.1,10.3,Rim Protector
2004,Theo Ratliff,C,TOT,85,14.4,10156250,31.3,0,3.1,1.6,7.2,0.8,0.6,3.6,1.4,3.5,7.9,All Star Big Man
2004,Mike Bibby,PG,SAC,82,19.3,9500000,36.3,1.8,4.6,3.7,3.4,5.4,1.4,0.2,2.1,1.8,18.4,All Star Sharpshooter
2004,Brandon Armstrong,SG,NJN,56,5.5,995650,7.8,0.3,0.8,0,0.8,0.3,0.2,0,0.4,0.9,2.7,Ignorance
2004,Kenyon Martin,PF,NJN,65,18.7,5128689,34.6,0.1,6.6,3.1,9.5,2.5,1.5,1.3,2.6,3.5,16.7,All Star Big Man
2004,Wesley Person,SG,TOT,58,11.5,7700000,17.9,0.9,1.2,0.5,2,1.1,0.3,0.2,0.7,0.7,5.8,Sharpshooter
2004,Voshon Lenard,SG,DEN,73,13.5,1200000,30.6,1.5,3.9,2,2.7,2.1,0.8,0.2,1.4,2.4,14.2,All Star Sharpshooter
2004,Rod Strickland,PG,TOT,61,14.9,887317,19.6,0.2,2.3,1.2,2.5,4,0.6,0.2,1.4,1.2,6.3,Playmaker
2004,Mikki Moore,PF,TOT,32,13.3,513000,12.3,0,1.6,0.9,2.6,0.6,0.2,0.4,0.7,2,4.1,Post Scorer
2004,Michael Olowokandi,C,MIN,43,11.2,4917000,21.5,0,2.8,0.8,5.7,0.6,0.4,1.6,1.3,3.2,6.5,Rim Protector
2004,Peja Stojakovic,SF,SAC,81,21.8,6250000,40.3,3,5.2,4.9,6.3,2.1,1.3,0.2,1.9,2,24.2,Superstar
2004,Mamadou N'Diaye,C,TOT,28,12.9,,13.1,0,1,1.6,4,0,0.3,0.9,0.6,2.1,3.5,Post Scorer
2004,DerMarr Johnson,SF,NYK,21,11.5,,13.7,0.6,1.1,1.3,1.9,0.5,0.4,0.3,0.8,1.5,5.4,Sharpshooter
2004,Keith Van,SF,TOT,72,17.8,,32.5,1.3,4.4,3.5,7,1.7,0.9,0.5,2.3,3,16.1,All Star Post Scorer
2004,Desmond Ferguson,SF,POR,7,11.3,,4.6,0.4,0.3,0,0.6,0.1,0,0,0.1,0,1.9,Ignorance
2004,Jahidi White,C,TOT,62,11.8,5676091,14,0,1.6,1,4.2,0.1,0.4,0.8,1.1,2.8,4.2,Post Scorer
2004,David Wesley,SG,NOH,61,12.6,3960000,32.8,1.5,3.6,2.2,2.2,2.9,1.2,0.2,1.6,2.4,14,All Star Sharpshooter
2004,Mengke Bateer,C,TOR,7,7.2,636679,5.7,0,0.6,0,1.1,0.1,0.1,0,0.3,1.4,1.1,Ignorance
2004,Nick Van,PG,GSW,39,13.1,,32.2,1.2,3.6,1.8,2.7,5.3,0.5,0.1,2,1.5,12.6,All Star Sharpshooter
2004,Jared Jeffries,PF,WAS,82,8.7,1714440,23.3,0.1,2.1,1.3,5.2,1.1,0.6,0.3,1.3,2.6,5.7,Post Scorer
2004,Rafer Alston,PG,MIA,82,13.7,688679,31.5,2,1.5,1.3,2.8,4.5,1.4,0.2,1.6,2.6,10.2,All Star Sharpshooter
2004,Corie Blount,PF,TOT,62,11.9,1680000,16.9,0,1.9,0.2,4.4,0.9,0.8,0.4,0.7,2.2,4,Post Scorer
2004,Marko Jaric,PG,LAC,58,12.6,,30.3,0.9,2.3,1.3,3,4.8,1.6,0.3,2,2.3,8.5,Playmaker
2004,Rasheed Wallace,PF,TOT,68,17.8,17000000,35.1,1.2,5,2.3,6.8,2.3,0.9,1.8,1.8,2.8,16,All Star Big Man
2004,Raul Lopez,PG,UTA,82,12,621520,19.7,0.3,2.4,1.2,1.9,3.7,0.8,0,2.1,2.4,7,Playmaker
2004,Amal McCaskill,C,PHI,59,7.3,,10.8,0,0.8,0.3,2.3,0.3,0.2,0.3,0.4,1.5,1.9,Ignorance
2004,Moochie Norris,PG,TOT,66,10.9,3500000,12.8,0.3,0.9,0.8,1,1.8,0.7,0.1,1,0.8,3.5,Ignorance
2004,Erick Dampier,C,GSW,74,20.1,7842000,32.5,0,4.7,2.9,12,0.8,0.4,1.9,1.8,3.1,12.3,All Star Big Man
2004,Metta World,SF,IND,73,18.2,,37.2,1,5.4,4.4,5.3,3.7,2.1,0.7,2.8,2.7,18.3,Superstar
2004,Andre Miller,PG,DEN,82,18.8,8000000,34.6,0.1,5.1,4.2,4.5,6.1,1.7,0.3,2.6,2.4,14.8,All Star Playmaker
2004,Adrian Griffin,SG,HOU,19,4.5,751179,7,0.1,0.2,0,1,0.5,0.4,0.1,0.2,0.9,0.6,Ignorance
2004,Al Harrington,PF,IND,79,14.9,5692500,30.9,0.3,5.1,2.3,6.4,1.7,1,0.3,2.1,3.2,13.3,All Star Post Scorer
2004,Joe Smith,PF,MIL,76,16.6,5445600,29.7,0,4.1,2.7,8.5,1,0.6,1.2,1.1,2.8,10.9,Rim Protector
2004,Vladimir Radmanovic,PF,SEA,77,15.1,1669800,30.1,1.8,2.7,1.2,5.3,1.8,1,0.5,1.4,2.4,12,All Star Sharpshooter
2004,Josh Howard,SF,DAL,67,15.7,,23.7,0.3,3.1,1.4,5.5,1.4,1,0.8,1,2.5,8.6,Rim Protector
2004,Larry Hughes,SG,WAS,61,17.6,5000600,33.8,1.3,5.3,4.4,5.3,2.4,1.6,0.4,2.5,2.4,18.8,Superstar
2004,Latrell Sprewell,SF,MIN,82,14.7,13500000,37.8,1.2,5.1,2.9,3.8,3.5,1.1,0.3,1.9,1.2,16.8,All Star Sharpshooter
2004,Zendon Hamilton,C,PHI,46,15.9,,10.3,0,1.1,1.5,3.2,0.3,0.2,0.2,0.6,1.6,3.7,Post Scorer
2004,Samuel Dalembert,C,PHI,82,16.1,,26.8,0,3.3,1.4,7.6,0.3,0.5,2.3,1,3.3,8,Rim Protector
2004,Desmond Mason,SF,MIL,82,15.7,1898312,30.9,0.1,4.9,4.3,4.4,1.9,0.7,0.3,1.8,2.3,14.4,All Star Post Scorer
2004,Jason Williams,PG,MEM,72,16.9,6187500,29.4,1.7,2.4,1.1,2,6.8,1.3,0.1,1.9,1.3,10.9,All Star Sharpshooter
2004,Dikembe Mutombo,C,NYK,65,14.3,13626624,23,0,2.2,1.2,6.7,0.4,0.3,1.9,0.8,2.2,5.6,Rim Protector
2004,Juwan Howard,PF,ORL,81,15.6,4917000,35.5,0,6.5,3.9,7,2,0.7,0.3,2.2,3.5,17,All Star Post Scorer
2004,Tayshaun Prince,SF,DET,82,13.3,971160,32.9,0.7,3.4,1.3,4.8,2.3,0.8,0.8,1.5,1.8,10.3,Playmaker
2004,Paul Shirley,PF,CHI,7,4.6,,12.3,0,1.4,0.1,2.3,0.6,0.1,0.1,1.3,1.3,3,Ignorance
2004,Gordan Giricek,SF,TOT,73,13.2,1540000,28,0.8,3.5,1.8,3.1,1.7,0.8,0.2,1.4,2,11.3,Playmaker
2004,Aaron McKie,SF,PHI,75,13.9,,28.2,1,2.5,1.1,3.4,2.6,1.1,0.3,1.4,1.9,9.2,Playmaker
2004,Dajuan Wagner,SG,CLE,44,8.6,2471280,16.1,0.7,1.8,0.7,1.3,1.2,0.6,0.2,0.9,2,6.5,Sharpshooter
2004,Brendan Haywood,C,WAS,77,17.2,1125360,19.3,0,2.6,1.8,5,0.6,0.4,1.3,1,2,7,Rim Protector
2004,Randy Livingston,PG,LAC,4,1.7,,12,0,0.5,1,1.8,1,0.5,0,1,1.8,2,Post Scorer
2004,Kurt Thomas,PF,NYK,80,14.1,5394125,31.9,0,4.9,1.3,8.3,1.9,0.7,1,1.7,3.7,11.1,Rim Protector
2004,Maurice Carter,SG,TOT,10,5.8,,11,0.4,0.7,1.6,1.1,0.4,0,0,0.9,1,4.2,Ignorance
2004,Leandro Barbosa,PG,PHO,70,12.7,809280,21.4,1.2,1.8,0.7,1.8,2.4,1.3,0.1,1.7,2.6,7.9,Playmaker
2004,Dale Davis,C,POR,76,12.9,9061875,22.1,0,1.8,0.9,5.2,0.9,0.6,0.8,0.5,2,4.4,Post Scorer
2004,Jason Richardson,SG,GSW,78,16.8,2789280,37.6,1,6.2,3.3,6.7,2.9,1.1,0.5,2.5,2.3,18.7,All Star Post Scorer
2004,Eddie Robinson,SF,CHI,51,11,6204000,20.1,0,3.1,0.5,2,1.1,0.6,0.2,0.9,1.1,6.7,Post Scorer
2004,Jason Kidd,PG,NJN,67,19.7,13152000,36.6,1.4,4.1,3.1,6.4,9.2,1.8,0.2,3.2,1.6,15.5,All Star Playmaker
2004,Kevin Willis,C,SAS,48,14.9,1070000,7.8,0,1.5,0.5,2,0.2,0.4,0.2,0.7,1.3,3.4,Ignorance
